
1497.79 30639 3 185855 61472 23097
1498.17 26633 5 202039 70032 23971
1498.53 30792 12 206853 73368 25867
1498.90 31992 14 219314 77881 26934
1499.34 36513 14 249211 95719 28425
1499.76 37220 11 245564 81282 28425
1500.19 30875 11 236618 81976 28455
1500.58 36863 10 236702 88158 28425
1500.97 28259 6 243655 91846 26407
1501.33 34119 3 225961 93345 25957
1501.66 25302 2 163488 70853 20357
1502.00 28773 14 152316 58922 23819
1502.31 29828 12 173539 70470 26679
1502.66 29686 7 176388 76459 23939
1502.99 27344 5 199792 82105 26047
1503.34 27322 4 185039 74931 22977
1503.68 26792 5 206928 73688 27011
1504.06 27768 4 184680 65887 24873
1504.42 29484 3 203544 98783 26167
1504.81 28486 4 204224 91989 27431
1505.20 29264 5 193035 86986 27823
1505.57 30603 5 168346 63768 24573
1505.93 31033 3 228577 78033 28335
1506.41 30265 2 246932 112299 27371
1506.97 28651 6 183112 76062 25355
1507.41 32365 6 183555 69078 26017
4.73 4527 0 0 0 0
6.84 4299 0 0 0 0
10.72 5682 0 0 0 0
11.32 518539 55 10181210 3103416 186376
13.11 528008 54 10087983 3248897 220858
13.86 530429 54 10409467 3170243 206211
15.05 544118 52 10814974 3347262 191650
16.25 517361 48 10492819 3428892 209333
18.25 502660 49 10570994 3308482 208970
19.59 517853 49 10529833 3358251 198754
20.61 521524 50 10503649 3410649 210649
21.61 551125 51 10906268 3530042 196827
22.64 527845 53 10785221 3516935 217709
34.80 603247 34 14804257 4356589 247640
35.83 588669 37 14224669 4273895 255768
36.85 597805 35 14633611 4298696 256161
38.39 588873 35 14712611 4345536 258687
39.79 567131 35 14279830 4226425 255642
41.29 574228 34 14527970 4237872 255903
43.65 507070 41 11627040 3601684 221829
44.84 582316 57 11137822 2988910 176825
46.11 574728 56 11170372 3160734 179008
47.54 566327 58 10863099 3136672 174474
48.36 597898 54 11296494 3231889 185510
53.41 191667 47 3054010 1503119 45227
54.24 188205 45 3143161 1541625 46233
55.20 199026 44 3265401 1616868 50941
55.99 195316 55 2975570 1470774 53811
56.89 186660 48 2950884 1537340 54271
57.73 188169 46 2976797 1637097 56742
67.05 198103 49 3063024 1793648 63860
68.18 209282 43 3381545 1786445 64183
73.31 546579 59 10545691 3426646 254165
74.78 586589 57 10831994 3639159 221743
96.25 531161 58 10853125 3511264 290726
97.64 511923 59 10901017 3414300 269020
98.83 517065 60 10728651 3470996 295447
100.04 503786 57 10667158 3409392 206919
100.89 524458 59 10641565 3460448 273601
102.44 558124 58 10498165 3425572 224695
103.53 570808 58 10700940 3437124 286968
104.64 597044 57 10794447 3381803 277574
105.76 511709 58 10261536 3417050 280268
106.76 502794 57 10231433 3356038 281186
107.78 537636 56 10807245 3449667 199595
108.85 526837 58 10374728 3151536 225689
109.91 531180 57 10211387 3062717 260709
110.99 578627 58 10894347 3405408 278624
112.10 611101 51 11401894 3419883 278581
113.24 586004 56 10716770 3455327 230245
114.36 554333 57 10756980 3370490 217307
115.46 585518 52 11126030 3436363 271400
116.54 577444 56 10555182 3237831 276571
117.66 663414 56 10740295 3334818 281369
118.82 542490 54 10835657 3300781 270327
119.85 550381 52 11183886 3448198 276463
120.88 542190 56 10711738 3337381 278822
121.92 548383 56 10665411 3280922 278964
122.96 518993 57 10434424 3373162 246388
123.94 512620 58 10270903 3331601 280849
124.91 537594 57 10907299 3397110 281187
125.93 508783 57 10106508 3324266 261170
126.94 527469 56 10533351 3329813 278782
127.96 567750 58 10590775 3335209 278470
129.08 584599 56 10689448 3432372 233357
130.23 640137 54 10851553 3378563 282765
131.40 576974 56 10870061 3450099 279186
132.50 519670 58 10186857 3303276 217001
133.55 506738 59 10094682 3302393 210075
134.55 563107 52 11529675 3481336 278843
135.62 528302 57 10412710 3274085 279871
136.66 523610 57 9951811 3220974 280756
137.68 523929 57 10132668 3197031 277768
138.68 534066 52 11068388 3321488 262717
139.69 554006 52 11080322 3798488 307720
140.74 584542 46 12436609 4188406 270181
141.84 622389 45 12697918 4055241 299862
142.99 702844 23 17982581 5249290 322766
144.24 661497 28 16335527 4658786 319368
145.44 635377 51 12930408 4323760 331290
146.60 674111 52 12811660 4473492 337532
147.88 658751 43 13439296 4473734 320787
149.15 615787 42 13483836 4560749 311772
150.33 593107 46 12623031 4290544 316570
151.48 598925 46 12821703 4435597 323172
6.54 601460 63 10074667 3047337 225442
8.78 561574 59 10159766 3208893 233998
19.01 585844 55 10839562 3409658 240358
20.58 562066 61 10070381 3260345 225377
33.30 513171 56 10231180 3430411 219227
34.07 519479 52 10468283 3562821 211158
35.18 517783 57 10231778 3494501 211203
36.03 519023 55 10349790 3542615 204300
36.87 521497 56 10256301 3563424 204610
37.64 533386 52 10896100 3718802 211683
38.50 536360 52 10858616 3663283 207815
39.56 547464 52 10910603 3692901 204500
49.76 267202 36 3255417 3775244 243050
50.83 268544 34 3289976 3697844 240255
51.85 272328 33 3350549 3845036 195725
53.50 281800 38 3289095 3762667 240067
54.05 260109 31 3349565 3805901 196525
54.67 271329 33 3287108 3722706 190248
55.28 267066 35 3261902 3797082 191622
55.85 274203 34 3243204 3687251 241452
56.48 254464 35 3223543 3757825 239546
63.99 512050 43 11083931 3714149 234901
65.48 517372 43 11130494 3792648 236429
72.03 508261 43 11334428 3873683 242206
72.89 516141 47 10973726 4111356 247419
73.72 514618 49 10342395 3683065 229531
74.90 496638 49 9852285 3511416 220716
75.74 544558 46 10886831 3867679 221189
76.63 539913 52 10831557 3981440 240009
77.50 532113 48 11479475 4067026 251275
78.39 537338 43 11582341 3967737 237391
79.29 540955 44 11308852 3891933 232791
80.25 682321 54 10821024 3718186 4025417
81.27 532981 50 11124365 3969596 251203
82.14 520980 49 11105511 3959492 209468
82.98 518941 47 11697876 3963898 204346
83.81 519852 52 10903223 3812400 202118
84.67 540399 51 11137645 3954551 234361
85.65 519073 54 10723951 3832434 239312
86.71 525457 52 11093796 3966514 233314
87.57 530067 47 11622577 4018722 245268
88.43 524881 49 11219131 3962183 249647
89.27 514465 47 11386366 4109744 248856
90.11 516972 43 12014041 3970255 236405
90.95 510390 44 11517859 3929734 246667
91.81 553707 50 10856487 3733198 245939
92.91 540031 47 11276411 3874865 246039
93.76 540310 49 11351852 3979226 240908
94.65 535897 45 11998483 4073179 253615
95.55 313633 28 4287571 4224498 266061
96.22 345536 31 4242618 4165426 269619
96.91 323079 29 4108152 4067117 239421
97.57 310275 25 4168068 4058228 235626
98.24 295115 19 4260718 4143186 248156
99.05 318143 27 4102337 4125772 249691
99.59 310003 31 3934227 4004897 236003
100.29 309999 31 4036088 4014888 216879
104.17 294327 30 3931487 3902856 204993
105.44 295444 28 4013475 3999459 238855
110.94 267256 39 3199711 3776907 199171
111.95 261483 37 3172812 3799188 245110
113.01 259156 39 3089302 3720013 210837
114.04 260665 35 3258959 3865639 243006
114.94 278269 40 3086633 3628742 246033
115.55 267501 38 3010897 3544614 218821
116.16 267266 33 3451117 3929789 255861
116.76 250282 28 3347598 3873979 246241
117.34 166640 24 2117620 2465617 153765
117.91 266872 40 3033253 3476285 229721
118.66 226723 42 2507812 2642703 168594
119.25 210414 43 2427726 2466762 194559
119.87 228054 45 2417685 2524380 167185
120.50 220387 43 2499976 2625459 176686
121.15 248826 50 2592604 2806802 206465
121.94 259756 48 2822236 2944573 180200
122.64 264818 50 2875900 3128177 194165
123.26 304392 40 3270050 3696142 217710
123.98 289290 35 3402126 3978466 260189
8.00 497076 56 9732845 3276642 238419
9.32 495601 63 9061656 3076804 224179
24.81 285552 42 3346814 3463414 244301
25.83 287181 46 3216540 3346791 193046
26.84 286985 42 3390571 3448616 176859
27.70 299066 45 3410773 3465257 237383
29.22 273251 37 3459092 3501792 238722
30.22 286028 44 3387445 3502239 242451
42.11 212442 44 3444070 1769368 187124
43.37 212060 43 3423816 1818891 188154
44.27 214889 48 3298586 1780717 188912
45.22 208245 48 3253524 1711411 192959
45.92 192217 45 2944430 1541573 131808
46.73 220418 49 3126314 1677897 158488
47.61 233185 48 3396495 1854564 216957
48.61 211073 40 3143017 1658986 180951
49.46 201128 42 2915317 1586583 191413
50.32 212830 48 3104487 1510230 158121
51.20 228594 46 3074268 1540435 148062
52.09 215488 47 3014657 1500761 150212
52.99 223201 46 3087275 1557488 156965
53.99 260074 48 3071122 1520899 149870
54.85 225221 48 3085126 1512728 138580
5.32 4434 0 0 0 0
10.98 4219 0 0 0 0
11.90 4192 0 0 0 0
4.69 4438 0 0 0 0
8.43 4255 0 0 0 0
5.34 14439 0 0 0 0
10.86 4258 0 0 0 0
11.75 4064 0 0 0 0
12.45 4090 0 0 0 0
12.99 4106 0 0 0 0
13.51 5038 0 0 0 0
13.69 4158 0 0 0 0
14.24 4233 0 0 0 0
14.43 4447 0 0 0 0
15.21 4117 0 0 0 0
15.77 7191 0 0 0 0
4.68 4606 0 0 0 0
5.81 4444 0 0 0 0
6.47 4342 0 0 0 0
7.57 4478 0 0 0 0
5.94 4219 50 0 0 0
11.36 4145 50 0 0 0
5.93 3978 0 0 0 0
11.38 3821 0 0 0 0
4.75 4450 0 0 0 0
5.23 4211 0 0 0 0
10.13 4428 0 0 0 0
12.95 4186 0 0 0 0
5.67 4211 0 0 0 0
5.90 4544 0 0 0 0
4.90 4333 0 0 0 0
5.03 11813 0 0 0 0
6.43 3262 0 0 0 0
12.47 3238 0 0 0 0
13.61 3140 0 0 0 0
15.60 3185 0 0 0 0
5.08 4777 0 0 0 0
5.36 16226 0 0 0 0
11.36 5898 0 0 0 0
14.07 6859 0 0 0 0
5.23 5876 0 0 0 0
6.83 4612 0 0 0 0
10.24 5802 0 0 0 0
5.09 21747 0 0 0 0
6.57 5483 0 0 0 0
7.63 5679 0 0 0 0
8.33 5612 0 0 0 0
9.19 6238 0 0 0 0
9.90 6070 0 0 0 0
10.77 5864 0 0 0 0
4.95 5410 0 0 0 0
4.99 5903 0 0 0 0
6.28 6919 0 0 0 0
7.76 5664 0 0 0 0
8.31 5643 0 0 0 0
8.86 5614 0 0 0 0
9.44 5927 0 0 0 0
10.01 5709 0 0 0 0
10.56 5717 0 0 0 0
11.10 5490 0 0 0 0
11.65 7715 0 0 0 0
12.20 9794 0 0 0 0
12.75 9740 0 0 0 0
13.32 5563 0 0 0 0
13.90 8264 0 0 0 0
14.48 9118 0 0 0 0
15.07 5545 0 0 0 0
15.65 6888 0 0 0 0
16.23 9963 0 0 0 0
16.82 9627 0 0 0 0
17.40 5530 0 0 0 0
17.98 9733 0 0 0 0
18.55 5797 0 0 0 0
19.12 5496 0 0 0 0
19.64 5339 0 0 0 0
20.09 5537 0 0 0 0
20.50 9634 0 0 0 0
20.91 5449 0 0 0 0
21.33 5491 0 0 0 0
21.74 5675 0 0 0 0
22.15 5594 0 0 0 0
22.97 5707 0 0 0 0
23.41 6402 0 0 0 0
23.81 7945 0 0 0 0
24.21 6543 0 0 0 0
24.65 5582 0 0 0 0
25.45 5331 0 0 0 0
25.89 7961 0 0 0 0
26.32 7623 0 0 0 0
26.74 5601 0 0 0 0
27.35 5687 0 0 0 0
4.91 6014 0 0 0 0
5.43 5832 0 0 0 0
5.85 5831 0 0 0 0
6.22 6070 0 0 0 0
7.15 5666 0 0 0 0
7.88 5744 0 0 0 0
10.14 5873 0 0 0 0
11.05 5443 0 0 0 0
11.53 6140 0 0 0 0
12.52 211643 41 3501656 1841991 217948
13.18 206777 36 3672443 1896508 215160
14.07 205156 40 3495569 1847553 168705
14.56 203706 35 3656202 1888949 166794
15.57 211852 34 3773762 1991715 168225
16.21 210616 41 3495522 1860408 171655
16.85 211336 34 3677179 1939862 168970
17.48 219572 40 3411729 1830857 218588
18.13 217765 41 3432508 1849898 176509
18.80 226540 38 3562812 1927141 217100
19.65 211505 40 3557878 1833081 217818
21.10 5442 40 0 0 0
21.46 5652 40 0 0 0
21.83 5382 40 0 0 0
22.15 5208 40 0 0 0
22.58 6395 40 0 0 0
22.97 5348 40 0 0 0
23.46 5353 40 0 0 0
23.78 5507 40 0 0 0
24.22 5601 40 0 0 0
24.70 5701 40 0 0 0
25.23 5251 40 0 0 0
25.83 5645 40 0 0 0
26.48 5748 40 0 0 0
27.04 5436 40 0 0 0
27.59 5453 40 0 0 0
28.08 5758 40 0 0 0
29.61 5634 40 0 0 0
30.50 9485 40 0 0 0
30.97 5488 40 0 0 0
31.66 9652 40 0 0 0
32.48 7460 40 0 0 0
33.22 9576 40 0 0 0
33.88 5900 40 0 0 0
34.66 9614 40 0 0 0
35.51 5693 40 0 0 0
36.30 5587 40 0 0 0
37.08 5793 40 0 0 0
37.85 5637 40 0 0 0
38.63 9976 40 0 0 0
39.39 5713 40 0 0 0
40.12 5396 40 0 0 0
40.81 5574 40 0 0 0
41.49 5809 40 0 0 0
42.13 5499 40 0 0 0
42.77 5880 40 0 0 0
43.46 7162 40 0 0 0
44.23 5853 40 0 0 0
44.98 5795 40 0 0 0
45.74 5790 40 0 0 0
46.52 5762 40 0 0 0
47.34 5836 40 0 0 0
48.17 5481 40 0 0 0
48.97 5414 40 0 0 0
49.77 5916 40 0 0 0
50.55 9004 40 0 0 0
51.27 5906 40 0 0 0
51.93 10008 40 0 0 0
52.53 5604 40 0 0 0
53.13 9897 40 0 0 0
53.74 5728 40 0 0 0
54.33 5973 40 0 0 0
54.95 9584 40 0 0 0
55.57 5623 40 0 0 0
56.18 9696 40 0 0 0
56.75 5638 40 0 0 0
57.24 9863 40 0 0 0
57.67 5400 40 0 0 0
58.12 5526 40 0 0 0
58.71 5580 40 0 0 0
59.41 10071 40 0 0 0
60.12 5687 40 0 0 0
60.89 9839 40 0 0 0
61.68 9784 40 0 0 0
62.48 9879 40 0 0 0
63.30 5596 40 0 0 0
64.10 5894 40 0 0 0
64.87 5650 40 0 0 0
65.60 5782 40 0 0 0
66.28 5843 40 0 0 0
66.95 5608 40 0 0 0
67.58 5685 40 0 0 0
68.18 5521 40 0 0 0
68.75 5566 40 0 0 0
69.32 5626 40 0 0 0
69.87 5477 40 0 0 0
70.46 5669 40 0 0 0
71.07 5677 40 0 0 0
71.71 5460 40 0 0 0
72.40 5519 40 0 0 0
73.15 6184 40 0 0 0
73.94 5723 40 0 0 0
74.66 7086 40 0 0 0
75.29 5522 40 0 0 0
75.82 5791 40 0 0 0
76.34 5970 40 0 0 0
76.82 5827 40 0 0 0
77.27 5585 40 0 0 0
77.76 5446 40 0 0 0
78.23 5878 40 0 0 0
78.81 6007 40 0 0 0
79.47 5765 40 0 0 0
80.34 5702 40 0 0 0
81.00 5862 40 0 0 0
81.30 5193 40 0 0 0
81.64 5770 40 0 0 0
82.94 5499 40 0 0 0
84.41 5132 40 0 0 0
84.69 5315 40 0 0 0
84.92 5236 40 0 0 0
85.17 5181 40 0 0 0
85.42 5529 40 0 0 0
85.66 5874 40 0 0 0
85.96 5285 40 0 0 0
86.20 5055 40 0 0 0
86.47 5155 40 0 0 0
86.72 5175 40 0 0 0
86.96 5324 40 0 0 0
87.34 6803 40 0 0 0
87.59 5407 40 0 0 0
87.88 5346 40 0 0 0
88.61 5442 40 0 0 0
89.18 5436 40 0 0 0
89.56 5710 40 0 0 0
90.31 5884 40 0 0 0
90.91 5086 40 0 0 0
91.58 6634 40 0 0 0
92.04 5721 40 0 0 0
92.53 5325 40 0 0 0
92.93 5486 40 0 0 0
93.33 5694 40 0 0 0
93.78 5406 40 0 0 0
94.24 5212 40 0 0 0
94.68 5350 40 0 0 0
95.23 5410 40 0 0 0
95.77 5355 40 0 0 0
96.30 5558 40 0 0 0
96.85 5591 40 0 0 0
